type,user,text,files,timestamp,date,time,year
message,U91855PA9,"['index', 'files', 'look', '_way_', 'big.', 'twiddle', 'numbers', 'index', 'filename', 'improve', 'situation?']",,2019-06-11 11:44:44.011200,2019-06-11,11:44:44.011200,2019
message,U91855PA9,"['ah;', ""there's"", '~CODESNIPPET', 'argument', '~CODESNIPPET.', 'potential', 'hazards', 'adjusting', 'parameter?']",,2019-06-11 12:45:01.011900,2019-06-11,12:45:01.011900,2019
message,U042HLT7U,"['~USER', 'bit', '--', ""it's"", 'tough', 'balance', 'first', 'second', 'orders.', 'compression', '*should*', 'help', 'this;', ""they're"", 'stored', 'form', 'run-length', 'encoding,', ""they're"", '*humongous*', 'worth', 'figuring', 'why.']",,2019-06-11 12:53:02.013100,2019-06-11,12:53:02.013100,2019
message,U042HLT7U,"['first', 'order', 'being', 'order', 'decomp', 'top', 'level', 'files', 'second', 'order', 'being', 'collisions.']",,2019-06-11 12:53:17.013500,2019-06-11,12:53:17.013500,2019
message,U91855PA9,"['consequences', 'picking', 'index', 'orders', 'small?', 'common', 'usage', 'patterns', 'index', 'nusicance;', 'examples', 'exercise', 'it?']",,2019-06-11 13:10:23.015600,2019-06-11,13:10:23.015600,2019
message,U042HLT7U,"['set', 'zero,', ""won't"", 'indexing', '--', 'indexing', 'helps', 'memory-lazy', 'ops,', 'type', 'subselection']",,2019-06-11 13:11:40.016300,2019-06-11,13:11:40.016300,2019
message,U91855PA9,"[""i'm"", 'mean', 'memory-lazy', 'op']",,2019-06-11 13:14:34.016600,2019-06-11,13:14:34.016600,2019
message,U042HLT7U,"['~USER', 'mean,', 'time', 'full', 'dataset', ""doesn't"", 'memory.', 'indexing', 'only', 'hurts', ""you're"", 'trying', 'spatial', 'subselections.']",,2019-06-11 14:04:41.018000,2019-06-11,14:04:41.018000,2019
message,U91855PA9,"['interesting.', 'think', ""i'll"", 'turn', 'off', 'indexing', 'application']",,2019-06-11 14:07:00.018400,2019-06-11,14:07:00.018400,2019
message,UK4MCS5J7,"['~USER', 'joined', 'channel']",,2019-06-11 16:27:33.019000,2019-06-11,16:27:33.019000,2019
message,UK4MCS5J7,"['all---is', 'possible', '~CODESNIPPET', 'set', 'entire', '~CODESNIPPET', 'field', 'parameter', 'access', 'within', 'field', 'function?', ""i'm"", 'hoping', 'below,', '~CODESNIPPET`', 'ds', '=', ""yt.load('./snapshot_134.hdf5')"", '=', 'ds.all_data()', 'octree', '=', 'ds.octree(n_ref=32)', ""ad.set_field_parameter('octree',"", 'octree)', 'def', '_gassmootheddensity(field,', 'data):', 'octree', '=', ""data.get_field_parameter('octree')"", 'return', ""octree[('parttype0',"", ""'density')]"", ""ds.add_field(('gassmootheddensity'),"", 'function=_gassmootheddensity,', ""units='g/cm**3',"", ""sampling_type='particle')"", '~CODESNIPPET`', '~CODESNIPPET', 'appears', '~CODESNIPPET', 'actual', '~CODESNIPPET', 'accessed', '~CODESNIPPET', 'function.', 'docs', 'says', 'field', 'parameters', 'must', '`ytarray`', 'objects,', 'something', 'like:', '```', ""ad.set_field_parameter('octree',"", 'octree)', 'myoctree', '=', ""ad.get_field_parameter('octree')"", '```', 'accesses', 'complete', 'octree', 'object', 'fine.', 'hoping', 'extend', 'accessing', 'via', 'field-defining', 'function---is', 'possible', 'so?']",,2019-06-11 17:50:32.028600,2019-06-11,17:50:32.028600,2019
message,U042HLT7U,"['~USER', 'something', '*should*', 'possible,', 'likely', ""isn't"", 'silly', 'technical', 'oversight', 'part.', ""i'd"", 'recommend', 'doing,', 'makes', 'feel', 'tad', 'bit', 'gross,', 'either', 'global,', 'assign', '~CODESNIPPET', 'dict', 'access', 'there;', 'happen', 'before', '~CODESNIPPET', 'called']",,2019-06-11 18:56:56.029700,2019-06-11,18:56:56.029700,2019
message,UK4MCS5J7,"['~USER', 'great,', 'thanks', 'help!']",,2019-06-11 18:59:42.030200,2019-06-11,18:59:42.030200,2019
message,U042HLT7U,"['~USER', 'still', 'issue,', 'case', ""i'll"", 'prep', 'example', 'force', 'work']",,2019-06-11 19:01:35.030900,2019-06-11,19:01:35.030900,2019
message,U37DTBL6N,"['curiosity,', 'smooth', 'projection/slice', '(yielding', 'fixed', 'resolution', 'buffer)', 'using', 'e.g.', 'gaussian', 'filter', '?']",,2018-07-03 07:12:22.000301,2018-07-03,07:12:22.000301,2018
message,U37DTBL6N,"['know', 'fixed', 'resolution', 'buffer', 'object', 'numpy', 'array', 'smooth', ""can't"", 'yt', 'plotting', 'interface', 'anymore']",,2018-07-03 07:13:15.000211,2018-07-03,07:13:15.000211,2018
message,U042HLT7U,"['~USER', 'believe', 'implemented', '~USER', 'honest', 'specifics', 'slipped', 'mind']",,2018-07-03 07:38:59.000164,2018-07-03,07:38:59.000164,2018
message,U1DLEM6KW,"['folks,', 'question', '-', 'arepo’s', 'data', 'format', 'supported', 'yt?', 'assume', 'it’s', 'similar', 'gadget', '(possibly', 'identical?),', 'don’t', 'see', 'explicitly', 'listed', '~HYPERLINK']",,2018-07-03 08:11:57.000381,2018-07-03,08:11:57.000381,2018
message,U042FH0RB,"['~USER', 'no,', 'there’s', 'open', 'pr', '~USER', 'though']",,2018-07-03 08:33:33.000290,2018-07-03,08:33:33.000290,2018
message,U042FH0RB,"['~USER', 'don’t', 'think', 'it’s', 'hooked', 'plotting', 'interface,']",,2018-07-03 08:33:55.000327,2018-07-03,08:33:55.000327,2018
message,U042FH0RB,"['nice', 'improvement', 'wire']",,2018-07-03 08:34:07.000171,2018-07-03,08:34:07.000171,2018
message,U37DTBL6N,"['thanks!', 'maybe', 'added', 'callback?']",,2018-07-03 08:36:42.000110,2018-07-03,08:36:42.000110,2018
message,U1DLEM6KW,['thanks'],,2018-07-03 08:38:29.000329,2018-07-03,08:38:29.000329,2018
message,U042FH0RB,"['~USER', 'yup!']",,2018-07-03 10:32:59.000460,2018-07-03,10:32:59.000460,2018
message,UGPSVM3GW,"['~USER', 'joined', 'channel']",,2019-03-04 10:19:27.017100,2019-03-04,10:19:27.017100,2019
message,UGMSYV789,"['~USER', 'joined', 'channel']",,2019-03-04 10:29:03.017400,2019-03-04,10:29:03.017400,2019
message,UGNAZ0JN7,"['~USER', 'joined', 'channel']",,2019-03-04 10:31:50.017700,2019-03-04,10:31:50.017700,2019
message,UGNMQTDGS,"['~USER', 'joined', 'channel']",,2019-03-04 13:58:16.018000,2019-03-04,13:58:16.018000,2019
message,UDXDKJCDT,"['hi,', 'save', 'data', 'generated', '~CODESNIPPET', '?', 'pull', 'x,', 'z', 'data', 'arrays', 'slice', 'calculation', 'myself?', 'thanks!']",,2020-02-10 11:24:45.204000,2020-02-10,11:24:45.204000,2020
message,U042FH0RB,"['image', '~CODESNIPPET', 'attribute', 'plot:', '~CODEBLOCK']",,2020-02-10 11:27:58.205500,2020-02-10,11:27:58.205500,2020
message,U042FH0RB,"['think', '~CODESNIPPET', 'bounds', 'image?', 'don’t', 'remember', 'api', 'off-hand', 'phone']",,2020-02-10 11:28:53.206800,2020-02-10,11:28:53.206800,2020
message,UDXDKJCDT,"['thanks', '~USER!', 'both', 'code', 'lines', 'work']",,2020-02-10 11:36:46.207300,2020-02-10,11:36:46.207300,2020
message,U042FH0RB,"[""there's"", 'vr', 'particle', 'data', 'yet']",,2019-10-14 09:55:31.037000,2019-10-14,09:55:31.037000,2019
message,U042FH0RB,"['think', 'most', 'people', 'who', 'similar', 'things', 'sph', 'smoothing', 'onto', 'uniform', 'grid', 'volume', 'render', 'uniform', 'grid']",,2019-10-14 09:55:53.037600,2019-10-14,09:55:53.037600,2019
message,U046K2QNK,"['~USER', '--', '~USER', 'wrote', 'script', '(or', 'version', 'least)', 'while', 'ago', 'sometimes', 'modify', 'pretty', 'pics:', '~CODESNIPPET`', '#written', 'nathan', 'golbaum', 'import', 'yt', 'import', 'numpy', 'np', 'yt.units', 'import', 'kpc', 'ds', '=', ""yt.load('gadgetdiskgalaxy/snapshot_200.hdf5')"", '=', ""ds.find_max(('gas',"", ""'density'))"", '=', '-', '25*kpc', '=', '+', '25*kpc', 'ag', '=', 'ds.arbitrary_grid(le,', '[256]*3)', 'fields', '=', ""['density',"", ""'temperature',"", ""'velocity_x',"", ""'velocity_y',"", ""'velocity_z']"", 'data', '=', '{}', 'fields:', 'print(f)', 'data[f]', '=', ""ag[('gas',"", 'f)]', 'print(data[f].shape)', 'bbox', '=', 'np.array(list(zip(le,', 're)))', 'ds2', '=', 'yt.load_uniform_grid(data,', '[256]*3,', ""length_unit=~HYPERLINK('kpc'),"", 'bbox=bbox)', 'sc', '=', 'yt.create_scene(ds2)', 'sc.camera.zoom(2)', 'sc.save()', '~CODESNIPPET`']",,2019-10-14 09:59:19.038200,2019-10-14,09:59:19.038200,2019
message,UGGK0ERPA,"['dang,', 'thank', 'you!', 'volume', 'rendering', 'dreams', 'coming', 'true', ':smile:']",,2019-10-14 12:45:31.038400,2019-10-14,12:45:31.038400,2019
message,U91855PA9,"[""what's"", 'argument', '~CODESNIPPET', 'sets', 'resolution', 'index?', ""it's"", '2-tuple,', ""can't"", 'remember', 'keyword', 'argument', 'documentation', 'source', 'code', 'failing']",,2020-05-14 13:57:06.247500,2020-05-14,13:57:06.247500,2020
message,UD9L1D44T,"['doesn’t', 'ring', 'bell,', 'though', 'i’m', 'experienced', 'various', 'ways', 'one', 'function.', 'wouldn’t', 'surprised', 'argument', 'frontend-exclusive.', 'looked', 'arguments', '~CODESNIPPET', '?']",,2020-05-14 14:29:40.250000,2020-05-14,14:29:40.250000,2020
message,U91855PA9,"['far', 'tell,', 'such', 'functions', 'punt', 'huge', 'pile', 'kwargs', 'somewhere', 'else']",,2020-05-14 14:57:55.250500,2020-05-14,14:57:55.250500,2020
message,U91855PA9,"[""it's"", 'different', 'part', 'help', 'page.', 'got', 'it.', 'thanks!']",,2020-05-14 15:01:31.250900,2020-05-14,15:01:31.250900,2020
message,UD9L1D44T,"['curiosity,', 'care', 'share', 'solution', '?', ':)']",,2020-05-14 15:47:57.251600,2020-05-14,15:47:57.251600,2020
message,U91855PA9,['~CODESNIPPET'],,2020-05-14 21:23:56.251800,2020-05-14,21:23:56.251800,2020
message,U91855PA9,"['poke', 'parttype0,', 'coordinates', 'field', 'bunch', 'snapshots.', '~CODESNIPPET,', 'yt-4.0', 'spends', '2', '3', 'minute', 'generating', 'these', 'indexes', 'probably', 'super', 'helpful', 'things', ""i'm"", 'doing.', 'arrays', 'without', 'generating', 'those', 'indexes?']",,2018-10-11 15:29:37.000100,2018-10-11,15:29:37.000100,2018
message,U91855PA9,"['(i', 'something', 'h5py', 'yt', 'nice)']",,2018-10-11 15:30:04.000100,2018-10-11,15:30:04.000100,2018
message,U042FH0RB,"['unfortunately,', 'it’s', 'set', 'generate', 'bitmap', 'index', 'before', 'i/o']",,2018-10-11 15:30:58.000100,2018-10-11,15:30:58.000100,2018
message,U042FH0RB,"['guess', 'hack', 'make', 'trivial', 'index']",,2018-10-11 15:31:25.000100,2018-10-11,15:31:25.000100,2018
message,U042FH0RB,"['e.g.', 'index_order', '=', '(1,', '1)']",,2018-10-11 15:31:30.000100,2018-10-11,15:31:30.000100,2018
message,U042HLT7U,"['~USER', 'able', 'speed', 'setting', 'level', 'index', 'very', 'low', 'order']",,2018-10-11 15:31:30.000200,2018-10-11,15:31:30.000200,2018
message,U91855PA9,"['argument', 'yt.load?']",,2018-10-11 15:32:15.000100,2018-10-11,15:32:15.000100,2018
message,U042FH0RB,[],,2018-10-11 15:32:19.000100,2018-10-11,15:32:19.000100,2018
message,U042HLT7U,[],,2018-10-11 15:32:19.000200,2018-10-11,15:32:19.000200,2018
message,U042FH0RB,['sighs'],,2018-10-11 15:33:07.000100,2018-10-11,15:33:07.000100,2018
message,U042FH0RB,"['add', 'discussion', '~HYPERLINK']",,2018-10-11 15:33:13.000100,2018-10-11,15:33:13.000100,2018
message,U042FH0RB,"['it’s', 'discussed', '~HYPERLINK', 'though']",,2018-10-11 15:33:33.000100,2018-10-11,15:33:33.000100,2018
message,U91855PA9,"['hm', 'think', 'made', 'slower']",,2018-10-11 15:33:39.000200,2018-10-11,15:33:39.000200,2018
message,U042FH0RB,"['big', 'these', 'datasets?']",,2018-10-11 15:34:07.000100,2018-10-11,15:34:07.000100,2018
message,U91855PA9,['massivefire'],,2018-10-11 15:34:16.000200,2018-10-11,15:34:16.000200,2018
message,U042FH0RB,"['many', 'particles', 'size', 'disk?']",,2018-10-11 15:34:24.000100,2018-10-11,15:34:24.000100,2018
message,U91855PA9,"['13', 'gb', 'disk']",,2018-10-11 15:34:41.000100,2018-10-11,15:34:41.000100,2018
message,U042FH0RB,"['write', 'access', 'directories', 'files', 'in?']",,2018-10-11 15:35:10.000100,2018-10-11,15:35:10.000100,2018
message,U042FH0RB,"['e.g.', 'yt', 'write', '.ewah', 'files?']",,2018-10-11 15:35:20.000100,2018-10-11,15:35:20.000100,2018
message,U042FH0RB,"['only', 'actually', 'generates', 'index', 'first', 'load,', 'second', 'time', 'reads', '.ewah', 'files']",,2018-10-11 15:35:42.000200,2018-10-11,15:35:42.000200,2018
message,U042FH0RB,"['explain', 'why', 'it’s', 'slower', 'index_order=(1,1)']",,2018-10-11 15:35:59.000100,2018-10-11,15:35:59.000100,2018
message,U91855PA9,['oooooo'],,2018-10-11 15:36:01.000100,2018-10-11,15:36:01.000100,2018
message,U042FH0RB,"['good', 'point,', 'wonder', 'it’s', 'possible', 'delay', 'generating', 'bitmap', 'index', 'until', '*really*']",,2018-10-11 15:37:44.000100,2018-10-11,15:37:44.000100,2018
message,U91855PA9,"['awesome,', 'thanks.', 'desika', 'suggested', 'something', 'symlinks.', 'yt.load', 'symlinks', 'instead', 'files', 'indexes', 'load', 'instantaneously']",,2018-10-11 15:37:49.000100,2018-10-11,15:37:49.000100,2018
message,U042FH0RB,"['hmm,', 'interesting']",,2018-10-11 15:38:04.000100,2018-10-11,15:38:04.000100,2018
message,U91855PA9,"['ewah', 'files', 'generated', 'next', 'symlinks']",,2018-10-11 15:38:32.000100,2018-10-11,15:38:32.000100,2018
message,U042HLT7U,[],,2018-10-11 15:38:38.000100,2018-10-11,15:38:38.000100,2018
message,U042HLT7U,"['make', 'sense', 'loadable', 'ewah', 'files,']",,2018-10-11 15:38:46.000100,2018-10-11,15:38:46.000100,2018
message,U042FH0RB,"['mean', 'matt?']",,2018-10-11 15:38:54.000100,2018-10-11,15:38:54.000100,2018
message,U042HLT7U,"['other', 'locations']",,2018-10-11 15:38:54.000200,2018-10-11,15:38:54.000200,2018
message,U042FH0RB,"['came', 'yesterday']",,2018-10-11 15:38:59.000200,2018-10-11,15:38:59.000200,2018
message,U042HLT7U,"['encouraging', 'lots', 'more', 'kwargs']",,2018-10-11 15:39:04.000100,2018-10-11,15:39:04.000100,2018
message,U042FH0RB,"['think', '~USER', 'wanted', 'wire', 'something']",,2018-10-11 15:39:04.000200,2018-10-11,15:39:04.000200,2018
message,U042FH0RB,"['e.g.', 'configurable', 'path', 'search', 'those', 'files']",,2018-10-11 15:39:14.000100,2018-10-11,15:39:14.000100,2018
message,U042FH0RB,"['write', 'them']",,2018-10-11 15:39:16.000100,2018-10-11,15:39:16.000100,2018
message,U042FH0RB,"['that’s', 'good', 'hack,', 'using', 'symlinks']",,2018-10-11 15:39:32.000100,2018-10-11,15:39:32.000100,2018
message,U042HLT7U,['agreed'],,2018-10-11 15:40:45.000100,2018-10-11,15:40:45.000100,2018
message,U9CE5D9LZ,"['thought', 'symlinks', 'first', 'attempt', 'failed', 'symlink-ed', 'folder', 'files,', 'still', 'same', 'issue.', 'symlinks', 'fixed', 'eventually']",,2018-10-11 15:41:23.000200,2018-10-11,15:41:23.000200,2018
message,U9CE5D9LZ,"['think', 'cool', 'put', 'config', 'though', '.ewah', 'files', 'generate', 'data', 'folder', 'home', 'folder', 'cosma']",,2018-10-11 15:42:02.000100,2018-10-11,15:42:02.000100,2018
message,U91855PA9,"[""it's"", 'bit', 'funky', 'individual', 'snapshot', 'file', 'symliinks', 'one', 'huge', 'directory', 'works', 'yt', 'still', 'figures']",,2018-10-11 15:42:05.000100,2018-10-11,15:42:05.000100,2018
message,U042FH0RB,"['~USER', 'kind', 'feedback', 'valuable', ':slightly_smiling_face:']",,2018-10-11 15:43:38.000100,2018-10-11,15:43:38.000100,2018
message,U91855PA9,"['aw', 'thanks.', ""i'm"", 'never', 'simple', 'questions', 'annoying', 'useful', 'ux', 'feedback']",,2018-10-11 15:44:28.000100,2018-10-11,15:44:28.000100,2018
message,U042FH0RB,"['assume', 'latter', ':slightly_smiling_face:']",,2018-10-11 15:44:41.000100,2018-10-11,15:44:41.000100,2018
message,U91855PA9,"['article', 'paper', 'where', 'read', 'technique', 'yt', 'uses', 'make', 'density', 'projection', 'plot?']",,2018-10-11 16:07:51.000100,2018-10-11,16:07:51.000100,2018
message,U042FH0RB,"['ash', 'planning', 'writing', 'paper,', 'probably', 'splash', 'paper']",,2018-10-11 16:08:40.000100,2018-10-11,16:08:40.000100,2018
message,U042FH0RB,"['least', 'scatter', 'projections']",,2018-10-11 16:08:44.000100,2018-10-11,16:08:44.000100,2018
message,U042FH0RB,['~HYPERLINK'],,2018-10-11 16:09:06.000200,2018-10-11,16:09:06.000200,2018
message,U042FH0RB,"['i’m', 'actually', 'offhand', 'whether', 'ash', 'got', 'around', 'gather', 'projections']",,2018-10-11 16:09:30.000100,2018-10-11,16:09:30.000100,2018
message,U9CE5D9LZ,"[""haven't"", 'actually,', 'iirc', ""i've"", 'added', 'machinery', 'neighbor', 'finding', 'only', '2', '3', 'spatial', 'dimensions,', 'principal', 'pretty', 'straight', 'forward.', 'someone', ""i'm"", 'happy', 'stab.', 'schedule', 'calmer', 'starting', 'tomorrow']",,2018-10-11 16:10:58.000100,2018-10-11,16:10:58.000100,2018
message,U042FH0RB,"['(that', 'wasn’t', 'saying', 'work', 'btw', ':wink:', ')']",,2018-10-11 16:12:01.000100,2018-10-11,16:12:01.000100,2018
message,U9CE5D9LZ,"['know', 'haha!']",,2018-10-11 16:13:31.000100,2018-10-11,16:13:31.000100,2018
message,U91855PA9,"['research', 'group', ""i'm"", 'uses', 'halo', 'finder+cool', 'tools', 'package', 'caesar', 'identifies', 'particles', 'indexes', 'array', 'returned', '~CODESNIPPET.', 'experimentation,', 'think', 'order', 'particles', 'array', 'changing', 'every', 'time', 'yt.load', 'dataset.', 'sound', 'right?']",,2018-10-11 16:54:14.000100,2018-10-11,16:54:14.000100,2018
message,U042FH0RB,"['no,', 'doesn’t', 'sound']",,2018-10-11 16:58:56.000100,2018-10-11,16:58:56.000100,2018
message,U91855PA9,['dear'],,2018-10-11 17:04:29.000100,2018-10-11,17:04:29.000100,2018
message,U042FH0RB,"['make', 'runnable', 'example', 'demonstrating', 'behavior', 'you’re', 'seeing', 'i’m', 'happy', 'take', 'look']",,2018-10-11 17:04:58.000100,2018-10-11,17:04:58.000100,2018
message,U042FH0RB,"['perferably', 'not-huge', 'dataset', ':slightly_smiling_face:']",,2018-10-11 17:05:08.000100,2018-10-11,17:05:08.000100,2018
message,U91855PA9,"['hm;', 'suspect', 'dataset', 'split', 'across', 'multiple', 'files']",,2018-10-11 17:07:49.000100,2018-10-11,17:07:49.000100,2018
message,U91855PA9,"[""i'm"", 'repro', 'small', 'amount', 'data']",,2018-10-11 17:08:03.000100,2018-10-11,17:08:03.000100,2018
message,U042FH0RB,"['well,', 'don’t', '13', 'gb']",,2018-10-11 17:08:10.000100,2018-10-11,17:08:10.000100,2018
message,U042FH0RB,"['gizmo', 'hdf5?']",,2018-10-11 17:08:19.000100,2018-10-11,17:08:19.000100,2018
message,U91855PA9,[],,2018-10-11 17:08:22.000100,2018-10-11,17:08:22.000100,2018
message,U91855PA9,"['lop', 'off', 'everything', 'one', 'particle', 'each', 'file', 'bet', 'reproduce', ""don't"", 'know']",,2018-10-11 17:08:44.000100,2018-10-11,17:08:44.000100,2018
message,U042FH0RB,"['looks', 'don’t', 'actually', 'multi-file', 'gizmo', 'test', 'dataset', '~HYPERLINK']",,2018-10-11 17:09:24.000100,2018-10-11,17:09:24.000100,2018
message,U042FH0RB,"['maybe', 'smaller', 'dataset', 'share', 'us?']",,2018-10-11 17:09:30.000100,2018-10-11,17:09:30.000100,2018
message,U042FH0RB,"['that’s', 'publicly', 'available?']",,2018-10-11 17:09:34.000100,2018-10-11,17:09:34.000100,2018
message,U91855PA9,"[""i'll"", 'try', 'ones', '/data']",,2018-10-11 17:10:09.000100,2018-10-11,17:10:09.000100,2018
message,U042FH0RB,"['gizmo_64', 'gizmo_cosmology_plus', 'both', 'time', 'series']",,2018-10-11 17:10:42.000100,2018-10-11,17:10:42.000100,2018
message,U042FH0RB,"['one', 'file', 'per', 'snapshot']",,2018-10-11 17:10:47.000100,2018-10-11,17:10:47.000100,2018
message,U042FH0RB,"['fire_m12i_ref11', 'one', 'file']",,2018-10-11 17:10:55.000100,2018-10-11,17:10:55.000100,2018
message,U91855PA9,[],,2018-10-11 17:11:13.000200,2018-10-11,17:11:13.000200,2018
message,U91855PA9,"['thought', 'said', '_we', 'actually', 'have_']",,2018-10-11 17:11:21.000100,2018-10-11,17:11:21.000100,2018
message,U042FH0RB,"['share', '13', 'gb', 'one']",,2018-10-11 17:11:37.000100,2018-10-11,17:11:37.000100,2018
message,U042FH0RB,"['split', 'over', 'few', 'files', 'something']",,2018-10-11 17:11:44.000100,2018-10-11,17:11:44.000100,2018
message,U042FH0RB,"['think', 'upload', 'size', 'limit', '~CODESNIPPET', 'couple', 'gb?']",,2018-10-11 17:12:18.000100,2018-10-11,17:12:18.000100,2018
message,U042FH0RB,"['i’m', 'gonna', 'home', 'soonish', 'take', 'look', 'tomorrow,', 'script', 'triggers', 'issue', 'you’re', 'seeing', 'please', 'create', 'issue', 'github']",,2018-10-11 17:14:02.000100,2018-10-11,17:14:02.000100,2018
message,U042FH0RB,"['mental', 'health', 'thing', 'longer', 'slack', 'installed', 'phone', 'don’t', 'normally', 'look', 'outside', 'business', 'hours']",,2018-10-11 17:14:20.000100,2018-10-11,17:14:20.000100,2018
message,U91855PA9,"['okay,', 'thanks.', ""i'll"", 'poke', 'around', 'own', 'check', 'tomorrow']",,2018-10-11 17:15:58.000100,2018-10-11,17:15:58.000100,2018
message,U9CE5D9LZ,"['seem', 'recall', 'bumped', 'something', 'before']",,2018-10-11 17:16:41.000100,2018-10-11,17:16:41.000100,2018
message,U9CE5D9LZ,"['check', 'dataset', 'see', 'see']",,2018-10-11 17:17:07.000100,2018-10-11,17:17:07.000100,2018
message,U9CE5D9LZ,"['confirm', 'experience', '~USER']",,2018-10-11 17:33:12.000100,2018-10-11,17:33:12.000100,2018
message,U9CE5D9LZ,"['temp', 'fix,', 'pass', 'data', 'sorting', 'particular', 'index,', 'i.e', '~CODESNIPPET', 'present.', 'ensure', 'consistency']",,2018-10-11 17:34:23.000100,2018-10-11,17:34:23.000100,2018
message,U91855PA9,"['thanks', 'sanity', 'check.', 'see', 'guess']",,2018-10-11 17:40:43.000100,2018-10-11,17:40:43.000100,2018
message,U046K2QNK,"[""i'm"", 'trying', 'take', 'advantage', 'hyperion', 'grid', 'constructor', 'load', 'amr', 'grids', '(such', 'enzo)', 'yt', 'dataset:', '~HYPERLINK', 'issue', ""i'm"", 'running', ""i'd"", 'able', 'pass', 'subregion', 'original', 'dataset.', 'generating', '~CODESNIPPET', ""doesn't"", 'work,', 'though,', 'since', '~CODESNIPPET', 'function', 'hyperion', 'wants', 'access', 'derived_field_list', '(and', 'perhaps', 'other', 'issues..but', 'first', 'error', 'thrown).', 'since', 'regions', ""don't"", 'full', 'attributes', 'ds', '(i.e.', '~CODESNIPPET`(pdb)', 'reg.derived_field_list', '***', 'attributeerror:', ""'ytregion'"", 'object', 'attribute', ""'derived_field_list'~CODESNIPPET`"", 'possible', 'construct', 'ds-like', 'object', 'subregion', 'original', 'loaded', 'ds', '(via', 'bounding', 'box,', 'something', 'that)?']",,2020-01-16 14:47:08.014300,2020-01-16,14:47:08.014300,2020
message,U042FH0RB,"['yes,', 'using', '~CODESNIPPET']",,2020-01-16 14:48:36.014600,2020-01-16,14:48:36.014600,2020
message,U042FH0RB,"['reloading', 'saved', 'ytdata', 'dataset', ""you'll"", 'passing', 'hyperion']",,2020-01-16 14:49:08.015100,2020-01-16,14:49:08.015100,2020
message,U042FH0RB,"['(note', ""i've"", 'never', 'done', 'before)']",,2020-01-16 14:49:14.015300,2020-01-16,14:49:14.015300,2020
message,U046K2QNK,"['cool', '-', 'never', 'heard', 'this!', ""i'll"", 'check']",,2020-01-16 14:50:04.015600,2020-01-16,14:50:04.015600,2020
